22.14,100949.82,73.05,0.00,0.00,0.00,0.00,0.00,788244.00,128,1
22.16,100949.72,73.18,0.00,0.00,0.00,0.00,0.00,789701.00,176,1
22.15,100951.52,73.04,0.00,0.00,0.00,0.00,0.00,790428.00,80,1
22.17,100955.38,72.71,0.00,0.00,0.00,0.00,0.00,791154.00,72,1
22.17,100952.50,72.95,0.00,0.00,0.00,0.00,0.00,791880.00,216,1
22.17,100946.78,73.43,0.00,0.00,0.00,0.00,0.00,792607.00,200,1
22.18,100938.01,74.16,0.00,0.00,0.00,0.00,0.00,793334.00,168,1
22.18,101246.55,48.45,0.00,0.00,0.00,0.00,0.00,794071.00,0,1
22.21,100942.78,73.76,0.00,0.00,0.00,0.00,0.00,796975.00,160,1
22.21,100945.59,73.53,0.00,0.00,0.00,0.00,0.00,797703.00,0,1
22.21,100946.58,73.44,0.00,0.00,0.00,0.00,0.00,798428.00,144,1
22.22,100939.20,74.06,0.00,0.00,0.00,0.00,0.00,799155.00,232,1
22.22,100940.95,73.91,0.00,0.00,0.00,0.00,0.00,799884.00,72,1
22.23,100944.48,73.62,0.00,0.00,0.00,0.00,0.00,800610.00,40,1
22.23,100940.75,73.93,0.00,0.00,0.00,0.00,0.00,801336.00,104,1
22.24,100937.33,74.22,0.00,0.00,0.00,0.00,0.00,802064.00,152,1
22.24,100938.86,74.09,0.00,0.00,0.00,0.00,0.00,802791.00,24,1
22.25,100934.66,74.44,0.00,0.00,0.00,0.00,0.00,803517.00,56,1
22.25,100939.33,74.05,0.00,0.00,0.00,0.00,0.00,804243.00,120,1
22.25,100933.13,74.57,0.00,0.00,0.00,0.00,0.00,804970.00,56,1
22.27,100935.50,74.37,0.00,0.00,0.00,0.00,0.00,805699.00,216,1
22.27,100939.70,74.02,0.00,0.00,0.00,0.00,0.00,806426.00,88,1
22.27,100942.34,73.80,0.00,0.00,0.00,0.00,0.00,807152.00,224,1
22.28,100944.27,73.64,0.00,0.00,0.00,0.00,0.00,807879.00,144,1
22.28,100942.95,73.75,0.00,0.00,0.00,0.00,0.00,808606.00,16,1
22.29,100943.19,74.05,0.00,0.00,0.00,0.00,0.00,809332.00,224,1
22.30,100943.84,73.67,0.00,0.00,0.00,0.00,0.00,810059.00,248,1
22.31,100942.24,73.81,0.00,0.00,0.00,0.00,0.00,810789.00,144,1
22.31,100935.47,74.37,0.00,0.00,0.00,0.00,0.00,811516.00,32,1
